         659739 function calls (656515 primitive calls) in 1.031 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1558    0.001    0.000    0.013    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:629(<genexpr>)
        8    0.000    0.000    0.013    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\resnet.py:17(predict)
        8    0.000    0.000    0.012    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\layernorm.py:50(predict)
     1503    0.002    0.000    0.012    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\util.py:67(get_lang_class)
        1    0.000    0.000    0.011    0.011 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\language.py:65(create_vocab)
     3323    0.007    0.000    0.011    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lang\en\lex_attrs.py:47(like_num)
        8    0.000    0.000    0.010    0.001 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\maxout.py:64(predict)
       10    0.001    0.000    0.010    0.001 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:265(_sentence2token)
        2    0.000    0.000    0.010    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\sklearn\feature_extraction\text.py:1821(fit_transform)
        4    0.000    0.000    0.010    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\pandas\io\parsers.py:530(parser_f)
     2353    0.009    0.000    0.010    0.000 tokenizer.pyx:378(find_infix)
        4    0.000    0.000    0.010    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\pandas\io\parsers.py:416(_read)
        4    0.000    0.000    0.008    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:314(__init__)
       12    0.008    0.001    0.008    0.001 ops.pyx:512(gemm)
