         1066500 function calls (1051295 primitive calls) in 9.499 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   171/27    0.000    0.000    0.046    0.002 c:\python\Lib\pickle.py:822(_batch_appends)
        1    0.000    0.000    0.043    0.043 pipes.pyx:639(from_disk)
      198    0.001    0.000    0.043    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\describe.py:36(__get__)
5850/5766    0.001    0.000    0.043    0.000 {built-in method builtins.getattr}
       11    0.000    0.000    0.042    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\_msgpack_api.py:19(msgpack_loads)
        2    0.000    0.000    0.042    0.021 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:293(begin_update)
       11    0.000    0.000    0.042    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\msgpack\__init__.py:53(unpackb)
       11    0.041    0.004    0.042    0.004 {srsly.msgpack._unpacker.unpackb}
    90202    0.041    0.000    0.041    0.000 {method 'add' of 'preshed.bloom.BloomFilter' objects}
        2    0.006    0.003    0.040    0.020 pipes.pyx:426(set_annotations)
       12    0.000    0.000    0.039    0.003 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\layernorm.py:60(begin_update)
        1    0.003    0.003    0.038    0.038 pipes.pyx:640(load_model)
  387/243    0.001    0.000    0.038    0.000 c:\python\Lib\pickle.py:567(save_reduce)
       24    0.035    0.001    0.038    0.002 ops.pyx:512(gemm)
        2    0.000    0.000    0.038    0.019 pipes.pyx:408(predict)
        4    0.000    0.000    0.038    0.009 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:308(predict)
      872    0.003    0.000    0.035    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lemmatizer.py:35(__call__)
